85,81,82,90,86,256,-1,-1,229,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,231,-1,-1,257,91,83,84,93,90
86,87,88,86,84,256,-1,-1,234,-1,-1,-1,-1,23,10,22,14,-1,-1,28,12,24,27,14,-1,-1,21,31,21,-1,-1,234,-1,-1,257,86,81,79,83,86
84,93,76,89,95,256,-1,-1,235,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,239,-1,-1,257,84,84,84,81,82
94,90,84,86,84,256,-1,-1,234,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234,-1,-1,257,85,85,94,90,84
83,86,91,83,85,256,-1,-1,234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234,-1,-1,257,85,94,83,86,85
89,83,86,84,85,256,-1,-1,234,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234,-1,-1,257,86,84,84,81,95
85,87,88,85,86,256,-1,-1,234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234,-1,-1,257,89,95,91,83,89
86,93,76,94,83,256,-1,-1,234,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234,-1,-1,257,86,84,86,81,95
81,92,83,87,88,256,-1,-1,234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234,-1,-1,257,84,94,82,83,84
84,86,84,93,76,256,-1,-1,232,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,233,-1,-1,257,94,90,87,88,85
85,84,91,83,84,256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,257,84,86,93,76,85
85,85,86,89,95,256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,257,85,84,81,90,86
86,94,83,86,84,258,259,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,261,262,85,91,83,94,83
81,82,82,83,94,90,89,83,84,89,82,83,81,90,81,92,83,81,82,82,83,81,90,87,88,89,83,84,81,82,82,83,81,92,83,86,86,81,82,82
